"أما,7.0,1.0,5.479023168440826E-4"
"مسلسل,29.0,1.0,0.0022698810269254853"
"«التغريبة,3.0,1.0,2.34815278647464E-4"
"الفلسطينية»,3.0,1.0,2.34815278647464E-4"
"فقد,13.0,1.0,0.0010175328741390106"
"تلقاه,1.0,1.0,7.827175954915466E-5"
"الكثيرون,1.0,1.0,7.827175954915466E-5"
"بوصفه,1.0,1.0,7.827175954915466E-5"
"أهم,4.0,1.0,3.1308703819661864E-4"
"سردية,2.0,1.0,1.5654351909830932E-4"
"دراميّة,1.0,1.0,7.827175954915466E-5"
"ملحمية,1.0,1.0,7.827175954915466E-5"
"للمأساة,1.0,1.0,7.827175954915466E-5"
"الفلسطينية,56.0,1.0,0.004383218534752661"
"من,316.0,1.0,0.024733876017532873"
"خلال,27.0,1.0,0.002113337507827176"
"معالجة,2.0,1.0,1.5654351909830932E-4"
"إنسانية,4.0,1.0,3.1308703819661864E-4"
"لشخصيّات,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"لحم,1.0,1.0,7.827175954915466E-5"
"ودم،,1.0,1.0,7.827175954915466E-5"
"تماهى,1.0,1.0,7.827175954915466E-5"
"معها,5.0,1.0,3.913587977457733E-4"
"الفلسطينيون,1.0,1.0,7.827175954915466E-5"
"بصفة,1.0,1.0,7.827175954915466E-5"
"خاصة،,2.0,1.0,1.5654351909830932E-4"
"ووجدوا,1.0,1.0,7.827175954915466E-5"
"فيها,13.0,1.0,0.0010175328741390106"
"صورة,8.0,1.0,6.261740763932373E-4"
"من,316.0,1.0,0.024733876017532873"
"أنفسهم,2.0,1.0,1.5654351909830932E-4"
"وآبائهم,1.0,1.0,7.827175954915466E-5"
"وأجدادهم,1.0,1.0,7.827175954915466E-5"
"ومعاناتهم.,1.0,1.0,7.827175954915466E-5"
"أما,7.0,1.0,5.479023168440826E-4"
"مسلسل,29.0,1.0,0.0022698810269254853"
"«عمر»,3.0,1.0,2.34815278647464E-4"
"فكان,6.0,1.0,4.69630557294928E-4"
"من,316.0,1.0,0.024733876017532873"
"الطبيعي,4.0,1.0,3.1308703819661864E-4"
"أن,178.0,1.0,0.01393237319974953"
"يثير,3.0,1.0,2.34815278647464E-4"
"ضجة,1.0,1.0,7.827175954915466E-5"
"كبيرة,3.0,1.0,2.34815278647464E-4"
"بين,29.0,1.0,0.0022698810269254853"
"منكر,1.0,1.0,7.827175954915466E-5"
"ومؤيد,1.0,1.0,7.827175954915466E-5"
"لتجسيد,1.0,1.0,7.827175954915466E-5"
"الصحابة.,1.0,1.0,7.827175954915466E-5"
"ولكن,21.0,1.0,0.001643706950532248"
"الكثير,13.0,1.0,0.0010175328741390106"
"ممن,4.0,1.0,3.1308703819661864E-4"
"أنكروا,1.0,1.0,7.827175954915466E-5"
"قبل,13.0,1.0,0.0010175328741390106"
"مشاهدته,1.0,1.0,7.827175954915466E-5"
"غيّروا,1.0,1.0,7.827175954915466E-5"
"مواقفهم,1.0,1.0,7.827175954915466E-5"
"بعد,38.0,1.0,0.002974326862867877"
"المشاهدة،,1.0,1.0,7.827175954915466E-5"
"وتأثروا,1.0,1.0,7.827175954915466E-5"
"به,10.0,1.0,7.827175954915466E-4"
"تأثرًا,1.0,1.0,7.827175954915466E-5"
"كبيرًا.,1.0,1.0,7.827175954915466E-5"
"وفضلاً,1.0,1.0,7.827175954915466E-5"
"عن,68.0,1.0,0.005322479649342517"
"الحضور,2.0,1.0,1.5654351909830932E-4"
"الوجداني,3.0,1.0,2.34815278647464E-4"
"العظيم,1.0,1.0,7.827175954915466E-5"
"لعصر,1.0,1.0,7.827175954915466E-5"
"الرسالة,3.0,1.0,2.34815278647464E-4"
"والصحابة,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"الوجدان,2.0,1.0,1.5654351909830932E-4"
"الجمعي,1.0,1.0,7.827175954915466E-5"
"الإسلامي،,2.0,1.0,1.5654351909830932E-4"
"فإن,21.0,1.0,0.001643706950532248"
"العمل,28.0,1.0,0.0021916092673763305"
"لم,39.0,1.0,0.003052598622417032"
"يكتفِ,1.0,1.0,7.827175954915466E-5"
"برصد,1.0,1.0,7.827175954915466E-5"
"الوقائع,6.0,1.0,4.69630557294928E-4"
"التاريخية,22.0,1.0,0.0017219787100814026"
"الرئيسة،,1.0,1.0,7.827175954915466E-5"
"وإنما,11.0,1.0,8.609893550407013E-4"
"عالج,1.0,1.0,7.827175954915466E-5"
"العلاقات,3.0,1.0,2.34815278647464E-4"
"الإنسانية,8.0,1.0,6.261740763932373E-4"
"في,372.0,1.0,0.029117094552285536"
"المجتمع،,2.0,1.0,1.5654351909830932E-4"
"وفي,22.0,1.0,0.0017219787100814026"
"داخل,2.0,1.0,1.5654351909830932E-4"
"الأسرة,11.0,1.0,8.609893550407013E-4"
"الواحدة،,1.0,1.0,7.827175954915466E-5"
"والتغييرات,1.0,1.0,7.827175954915466E-5"
"الجوهرية,2.0,1.0,1.5654351909830932E-4"
"التي,97.0,1.0,0.007592360676268003"
"أحدثتها,1.0,1.0,7.827175954915466E-5"
"الدعوة,4.0,1.0,3.1308703819661864E-4"
"والرسالة,1.0,1.0,7.827175954915466E-5"
"العظيمة,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"المجتمع,6.0,1.0,4.69630557294928E-4"
"والفرد،,1.0,1.0,7.827175954915466E-5"
"ومنظومة,1.0,1.0,7.827175954915466E-5"
"القيم,1.0,1.0,7.827175954915466E-5"
"القديمة،,1.0,1.0,7.827175954915466E-5"
"والعوامل,1.0,1.0,7.827175954915466E-5"
"الموضوعية,3.0,1.0,2.34815278647464E-4"
"التي,97.0,1.0,0.007592360676268003"
"تدخلت,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"مواقف,1.0,1.0,7.827175954915466E-5"
"الناس,14.0,1.0,0.0010958046336881652"
"من,316.0,1.0,0.024733876017532873"
"الدعوة,4.0,1.0,3.1308703819661864E-4"
"إقبالاً,1.0,1.0,7.827175954915466E-5"
"أو,42.0,1.0,0.003287413901064496"
"إدباراً.,1.0,1.0,7.827175954915466E-5"
"وحرصتُ,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"المعالجة,4.0,1.0,3.1308703819661864E-4"
"السردية,9.0,1.0,7.04445835942392E-4"
"الدرامية,23.0,1.0,0.0018002504696305573"
"على,192.0,1.0,0.015028177833437696"
"تجاوز,1.0,1.0,7.827175954915466E-5"
"الصور,2.0,1.0,1.5654351909830932E-4"
"النمطية,1.0,1.0,7.827175954915466E-5"
"التي,97.0,1.0,0.007592360676268003"
"رسختها,1.0,1.0,7.827175954915466E-5"
"أعمال,4.0,1.0,3.1308703819661864E-4"
"سابقة,2.0,1.0,1.5654351909830932E-4"
"لأبطال,1.0,1.0,7.827175954915466E-5"
"الدعوة,4.0,1.0,3.1308703819661864E-4"
"أو,42.0,1.0,0.003287413901064496"
"خصومها,1.0,1.0,7.827175954915466E-5"
"سواء.,1.0,1.0,7.827175954915466E-5"
"وقد,16.0,1.0,0.0012523481527864746"
"تفاعل,1.0,1.0,7.827175954915466E-5"
"المشاهدون,1.0,1.0,7.827175954915466E-5"
"بصورة,2.0,1.0,1.5654351909830932E-4"
"خاصة,6.0,1.0,4.69630557294928E-4"
"مع,44.0,1.0,0.0034439574201628053"
"لغة,2.0,1.0,1.5654351909830932E-4"
"الحوار,2.0,1.0,1.5654351909830932E-4"
"التي,97.0,1.0,0.007592360676268003"
"حاكت,1.0,1.0,7.827175954915466E-5"
"فصاحة,1.0,1.0,7.827175954915466E-5"
"العرب,8.0,1.0,6.261740763932373E-4"
"في,372.0,1.0,0.029117094552285536"
"ذلك,33.0,1.0,0.002582968065122104"
"الزمان؛,1.0,1.0,7.827175954915466E-5"
"وهو,22.0,1.0,0.0017219787100814026"
"ما,75.0,1.0,0.0058703819661865995"
"أضفى,1.0,1.0,7.827175954915466E-5"
"مصداقية,1.0,1.0,7.827175954915466E-5"
"على,192.0,1.0,0.015028177833437696"
"السرد.,1.0,1.0,7.827175954915466E-5"
"وعلى,11.0,1.0,8.609893550407013E-4"
"كل,32.0,1.0,0.002504696305572949"
"حال،,2.0,1.0,1.5654351909830932E-4"
"فإن,21.0,1.0,0.001643706950532248"
"أعمالي,4.0,1.0,3.1308703819661864E-4"
"التاريخية,22.0,1.0,0.0017219787100814026"
"ليست,8.0,1.0,6.261740763932373E-4"
"مجرد,6.0,1.0,4.69630557294928E-4"
"سرد,3.0,1.0,2.34815278647464E-4"
"تسجيلي,2.0,1.0,1.5654351909830932E-4"
"للوقائع،,1.0,1.0,7.827175954915466E-5"
"وإنما,11.0,1.0,8.609893550407013E-4"
"هي,33.0,1.0,0.002582968065122104"
"أعمال,4.0,1.0,3.1308703819661864E-4"
"أدبية,2.0,1.0,1.5654351909830932E-4"
"درامية,9.0,1.0,7.04445835942392E-4"
"مرئية،,1.0,1.0,7.827175954915466E-5"
"تتوسل,1.0,1.0,7.827175954915466E-5"
"المادة,6.0,1.0,4.69630557294928E-4"
"التاريخية,22.0,1.0,0.0017219787100814026"
"لمخاطبة,1.0,1.0,7.827175954915466E-5"
"العقل,4.0,1.0,3.1308703819661864E-4"
"والوجدان,1.0,1.0,7.827175954915466E-5"
"والذائقة,1.0,1.0,7.827175954915466E-5"
"والشرط,1.0,1.0,7.827175954915466E-5"
"الإنساني,6.0,1.0,4.69630557294928E-4"
"المتجاوز,1.0,1.0,7.827175954915466E-5"
"للظرفي,1.0,1.0,7.827175954915466E-5"
"الخاص،,1.0,1.0,7.827175954915466E-5"
"دون,10.0,1.0,7.827175954915466E-4"
"إخلال,2.0,1.0,1.5654351909830932E-4"
"بالنسق,2.0,1.0,1.5654351909830932E-4"
"التاريخي،,2.0,1.0,1.5654351909830932E-4"
"أو,42.0,1.0,0.003287413901064496"
"تحريف,1.0,1.0,7.827175954915466E-5"
"لمفاصله,1.0,1.0,7.827175954915466E-5"
"الراجحة؛,1.0,1.0,7.827175954915466E-5"
"ولذلك,2.0,1.0,1.5654351909830932E-4"
"فإن,21.0,1.0,0.001643706950532248"
"خياراتي,2.0,1.0,1.5654351909830932E-4"
"للموضوعات,1.0,1.0,7.827175954915466E-5"
"تُبنى,1.0,1.0,7.827175954915466E-5"
"على,192.0,1.0,0.015028177833437696"
"ما,75.0,1.0,0.0058703819661865995"
"توفره,1.0,1.0,7.827175954915466E-5"
"المادة,6.0,1.0,4.69630557294928E-4"
"التاريخية,22.0,1.0,0.0017219787100814026"
"من,316.0,1.0,0.024733876017532873"
"إمكانيات,1.0,1.0,7.827175954915466E-5"
"لمعالجات,2.0,1.0,1.5654351909830932E-4"
"درامية,9.0,1.0,7.04445835942392E-4"
"وأدبية,1.0,1.0,7.827175954915466E-5"
"وإنسانية,1.0,1.0,7.827175954915466E-5"
"مؤثرة.,1.0,1.0,7.827175954915466E-5"
"فقد,13.0,1.0,0.0010175328741390106"
"تكون,11.0,1.0,8.609893550407013E-4"
"شخصية,20.0,1.0,0.0015654351909830933"
"تاريخية,4.0,1.0,3.1308703819661864E-4"
"ما,75.0,1.0,0.0058703819661865995"
"عظيمة,1.0,1.0,7.827175954915466E-5"
"بمآثرها,1.0,1.0,7.827175954915466E-5"
"ومناقبها،,1.0,1.0,7.827175954915466E-5"
"ولكنها,3.0,1.0,2.34815278647464E-4"
"مع,44.0,1.0,0.0034439574201628053"
"ذلك,33.0,1.0,0.002582968065122104"
"قد,14.0,1.0,0.0010958046336881652"
"لا,57.0,1.0,0.004461490294301816"
"تصلح,2.0,1.0,1.5654351909830932E-4"
"في,372.0,1.0,0.029117094552285536"
"تقديري,1.0,1.0,7.827175954915466E-5"
"للمعالجة,2.0,1.0,1.5654351909830932E-4"
"الدرامية؛,1.0,1.0,7.827175954915466E-5"
"لأنها,1.0,1.0,7.827175954915466E-5"
"لا,57.0,1.0,0.004461490294301816"
"تنطوي,2.0,1.0,1.5654351909830932E-4"
"على,192.0,1.0,0.015028177833437696"
"عناصر,2.0,1.0,1.5654351909830932E-4"
"الصراع,8.0,1.0,6.261740763932373E-4"
"والتطور,1.0,1.0,7.827175954915466E-5"
"والتحوّل,1.0,1.0,7.827175954915466E-5"
"التي,97.0,1.0,0.007592360676268003"
"يقتضيها,1.0,1.0,7.827175954915466E-5"
"السرد,2.0,1.0,1.5654351909830932E-4"
"الحكائي,1.0,1.0,7.827175954915466E-5"
"والدرامي.,1.0,1.0,7.827175954915466E-5"
"وتلكم,2.0,1.0,1.5654351909830932E-4"
"هي,33.0,1.0,0.002582968065122104"
"المعايير,1.0,1.0,7.827175954915466E-5"
"التي,97.0,1.0,0.007592360676268003"
"وجهت,1.0,1.0,7.827175954915466E-5"
"خياراتي,2.0,1.0,1.5654351909830932E-4"
"في,372.0,1.0,0.029117094552285536"
"الأعمال,10.0,1.0,7.827175954915466E-4"
"الأندلسية,2.0,1.0,1.5654351909830932E-4"
"وسواها.,1.0,1.0,7.827175954915466E-5"
"*,16.0,1.0,0.0012523481527864746"
"في,372.0,1.0,0.029117094552285536"
"عام,35.0,1.0,0.0027395115842204134"
"1976م,1.0,1.0,7.827175954915466E-5"
"ظهر,2.0,1.0,1.5654351909830932E-4"
"فيلم,6.0,1.0,4.69630557294928E-4"
"الرسالة,3.0,1.0,2.34815278647464E-4"
"للعقاد،,1.0,1.0,7.827175954915466E-5"
"وصاحبه,1.0,1.0,7.827175954915466E-5"
"الكثير,13.0,1.0,0.0010175328741390106"
"من,316.0,1.0,0.024733876017532873"
"الجدل،,2.0,1.0,1.5654351909830932E-4"
"وفي,22.0,1.0,0.0017219787100814026"
"عام,35.0,1.0,0.0027395115842204134"
"2012م,1.0,1.0,7.827175954915466E-5"
"عُرض,1.0,1.0,7.827175954915466E-5"
"مسلسل,29.0,1.0,0.0022698810269254853"
"عمر,4.0,1.0,3.1308703819661864E-4"
"بن,3.0,1.0,2.34815278647464E-4"
"الخطاب,6.0,1.0,4.69630557294928E-4"
"-,56.0,1.0,0.004383218534752661"
"رضي,3.0,1.0,2.34815278647464E-4"
"الله,7.0,1.0,5.479023168440826E-4"
"عنه,7.0,1.0,5.479023168440826E-4"
"-,56.0,1.0,0.004383218534752661"
"وأيضا,5.0,1.0,3.913587977457733E-4"
"صاحبه,2.0,1.0,1.5654351909830932E-4"
"الكثير,13.0,1.0,0.0010175328741390106"
"من,316.0,1.0,0.024733876017532873"
"الجدل،,2.0,1.0,1.5654351909830932E-4"
"وإن,4.0,1.0,3.1308703819661864E-4"
"كان,58.0,1.0,0.004539762053850971"
"أقلّ,1.0,1.0,7.827175954915466E-5"
"حدة.,1.0,1.0,7.827175954915466E-5"
"برأيكم،,1.0,1.0,7.827175954915466E-5"
"لماذا,10.0,1.0,7.827175954915466E-4"
"ظلت,1.0,1.0,7.827175954915466E-5"
"هذه,51.0,1.0,0.003991859737006888"
"الحساسية,1.0,1.0,7.827175954915466E-5"
"المفرطة,1.0,1.0,7.827175954915466E-5"
"-,56.0,1.0,0.004383218534752661"
"بالرغم,3.0,1.0,2.34815278647464E-4"
"من,316.0,1.0,0.024733876017532873"
"تباعد,1.0,1.0,7.827175954915466E-5"
"الفترتين,1.0,1.0,7.827175954915466E-5"
"-,56.0,1.0,0.004383218534752661"
"تجاه,6.0,1.0,4.69630557294928E-4"
"تمثيل,1.0,1.0,7.827175954915466E-5"
"عصر,2.0,1.0,1.5654351909830932E-4"
"صدر,2.0,1.0,1.5654351909830932E-4"
"الإسلام؟,1.0,1.0,7.827175954915466E-5"
"وما,10.0,1.0,7.827175954915466E-4"
"رؤيتكم,1.0,1.0,7.827175954915466E-5"
"لحل,1.0,1.0,7.827175954915466E-5"
"تلك,20.0,1.0,0.0015654351909830933"
"الإشكالية؟,1.0,1.0,7.827175954915466E-5"
"لا,57.0,1.0,0.004461490294301816"
"أحسبُ,2.0,1.0,1.5654351909830932E-4"
"أن,178.0,1.0,0.01393237319974953"
"الجدل,1.0,1.0,7.827175954915466E-5"
"حول,16.0,1.0,0.0012523481527864746"
"تجسيد,1.0,1.0,7.827175954915466E-5"
"الصحابة,3.0,1.0,2.34815278647464E-4"
"سيتوقف,1.0,1.0,7.827175954915466E-5"
"نهائيًّا,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"أي,14.0,1.0,0.0010958046336881652"
"وقت,4.0,1.0,3.1308703819661864E-4"
"لما,7.0,1.0,5.479023168440826E-4"
"يتمتع,1.0,1.0,7.827175954915466E-5"
"به,10.0,1.0,7.827175954915466E-4"
"الصحابة,3.0,1.0,2.34815278647464E-4"
"من,316.0,1.0,0.024733876017532873"
"مكانة,1.0,1.0,7.827175954915466E-5"
"روحية,1.0,1.0,7.827175954915466E-5"
"ودينية,1.0,1.0,7.827175954915466E-5"
"سامية,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"الوجدان,2.0,1.0,1.5654351909830932E-4"
"الإسلامي،,2.0,1.0,1.5654351909830932E-4"
"تختلط,1.0,1.0,7.827175954915466E-5"
"بقداسة,1.0,1.0,7.827175954915466E-5"
"الدين,12.0,1.0,9.39261114589856E-4"
"نفسه.,3.0,1.0,2.34815278647464E-4"
"فحتى,1.0,1.0,7.827175954915466E-5"
"الذين,10.0,1.0,7.827175954915466E-4"
"لا,57.0,1.0,0.004461490294301816"
"يتسرعون,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"التحريم,1.0,1.0,7.827175954915466E-5"
"فإن,21.0,1.0,0.001643706950532248"
"شطرًا,1.0,1.0,7.827175954915466E-5"
"منهم,4.0,1.0,3.1308703819661864E-4"
"يرى,2.0,1.0,1.5654351909830932E-4"
"أن,178.0,1.0,0.01393237319974953"
"الصور,2.0,1.0,1.5654351909830932E-4"
"الذهنية,1.0,1.0,7.827175954915466E-5"
"التي,97.0,1.0,0.007592360676268003"
"ترتسم,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"المخيال,1.0,1.0,7.827175954915466E-5"
"الإسلامي,1.0,1.0,7.827175954915466E-5"
"عن,68.0,1.0,0.005322479649342517"
"الصحابة,3.0,1.0,2.34815278647464E-4"
"تبقى,4.0,1.0,3.1308703819661864E-4"
"أسمى,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"أي,14.0,1.0,0.0010958046336881652"
"تشخيص,1.0,1.0,7.827175954915466E-5"
"بصريّ,1.0,1.0,7.827175954915466E-5"
"مهما,3.0,1.0,2.34815278647464E-4"
"يكن,6.0,1.0,4.69630557294928E-4"
"أمينًا,1.0,1.0,7.827175954915466E-5"
"ومتقنًا.,1.0,1.0,7.827175954915466E-5"
"كما,27.0,1.0,0.002113337507827176"
"أن,178.0,1.0,0.01393237319974953"
"التشخيص,1.0,1.0,7.827175954915466E-5"
"يثبت,1.0,1.0,7.827175954915466E-5"
"صورة,8.0,1.0,6.261740763932373E-4"
"واحدة,12.0,1.0,9.39261114589856E-4"
"تصادر,1.0,1.0,7.827175954915466E-5"
"على,192.0,1.0,0.015028177833437696"
"التخيّل,1.0,1.0,7.827175954915466E-5"
"الفردي,1.0,1.0,7.827175954915466E-5"
"الذاتي.,1.0,1.0,7.827175954915466E-5"
"ويخشى,1.0,1.0,7.827175954915466E-5"
"البعض,3.0,1.0,2.34815278647464E-4"
"أن,178.0,1.0,0.01393237319974953"
"يجرّ,1.0,1.0,7.827175954915466E-5"
"ذلك,33.0,1.0,0.002582968065122104"
"إلى,142.0,1.0,0.011114589855979962"
"ما,75.0,1.0,0.0058703819661865995"
"هو,43.0,1.0,0.003365685660613651"
"أعظم,1.0,1.0,7.827175954915466E-5"
"حساسيةً,1.0,1.0,7.827175954915466E-5"
"وأدعى,1.0,1.0,7.827175954915466E-5"
"للتحفظ,1.0,1.0,7.827175954915466E-5"
"والمخاوف.,1.0,1.0,7.827175954915466E-5"
"وأنا,3.0,1.0,2.34815278647464E-4"
"أتفهّم,1.0,1.0,7.827175954915466E-5"
"هذه,51.0,1.0,0.003991859737006888"
"المخاوف,1.0,1.0,7.827175954915466E-5"
"والمحاذير،,1.0,1.0,7.827175954915466E-5"
"بل,25.0,1.0,0.0019567939887288666"
"أشارك,1.0,1.0,7.827175954915466E-5"
"الآخرين,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"بعضها.,1.0,1.0,7.827175954915466E-5"
"ولا,26.0,1.0,0.002035065748278021"
"يضرُّ,1.0,1.0,7.827175954915466E-5"
"-,56.0,1.0,0.004383218534752661"
"في,372.0,1.0,0.029117094552285536"
"رأيي,2.0,1.0,1.5654351909830932E-4"
"-,56.0,1.0,0.004383218534752661"
"أن,178.0,1.0,0.01393237319974953"
"يبقى,2.0,1.0,1.5654351909830932E-4"
"التدافع,2.0,1.0,1.5654351909830932E-4"
"في,372.0,1.0,0.029117094552285536"
"الرأي,1.0,1.0,7.827175954915466E-5"
"قائمًا؛,1.0,1.0,7.827175954915466E-5"
"فهو,6.0,1.0,4.69630557294928E-4"
"سنة,5.0,1.0,3.913587977457733E-4"
"مجتمعية،,1.0,1.0,7.827175954915466E-5"
"إلّا,2.0,1.0,1.5654351909830932E-4"
"أن,178.0,1.0,0.01393237319974953"
"يخرج,3.0,1.0,2.34815278647464E-4"
"من,316.0,1.0,0.024733876017532873"
"مساحة,3.0,1.0,2.34815278647464E-4"
"التدافع,2.0,1.0,1.5654351909830932E-4"
"إلى,142.0,1.0,0.011114589855979962"
"التهمة,1.0,1.0,7.827175954915466E-5"
"والوصم,1.0,1.0,7.827175954915466E-5"
"والإقصاء,1.0,1.0,7.827175954915466E-5"
"والتكفير,1.0,1.0,7.827175954915466E-5"
"والتفسيق,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"مسألة,2.0,1.0,1.5654351909830932E-4"
"لا,57.0,1.0,0.004461490294301816"
"أراها,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"قطعيات,1.0,1.0,7.827175954915466E-5"
"الدين.,1.0,1.0,7.827175954915466E-5"
"والمعيار,1.0,1.0,7.827175954915466E-5"
"الحاكم,1.0,1.0,7.827175954915466E-5"
"هنا,10.0,1.0,7.827175954915466E-4"
"مستوى,5.0,1.0,3.913587977457733E-4"
"العمل,28.0,1.0,0.0021916092673763305"
"الفني,3.0,1.0,2.34815278647464E-4"
"ودقته,1.0,1.0,7.827175954915466E-5"
"وأمانته,1.0,1.0,7.827175954915466E-5"
"ورسالته،,1.0,1.0,7.827175954915466E-5"
"ثم,36.0,1.0,0.002817783343769568"
"قياس,2.0,1.0,1.5654351909830932E-4"
"منافعه.,1.0,1.0,7.827175954915466E-5"
"ولا,26.0,1.0,0.002035065748278021"
"ينكر,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"عصرنا,1.0,1.0,7.827175954915466E-5"
"الحاضر,8.0,1.0,6.261740763932373E-4"
"مدى,8.0,1.0,6.261740763932373E-4"
"تأثير,3.0,1.0,2.34815278647464E-4"
"الصورة,5.0,1.0,3.913587977457733E-4"
"المرئية,2.0,1.0,1.5654351909830932E-4"
"في,372.0,1.0,0.029117094552285536"
"المشاهد،,1.0,1.0,7.827175954915466E-5"
"وهي,12.0,1.0,9.39261114589856E-4"
"تبعث,1.0,1.0,7.827175954915466E-5"
"الخيال,1.0,1.0,7.827175954915466E-5"
"بأكثر,1.0,1.0,7.827175954915466E-5"
"مما,7.0,1.0,5.479023168440826E-4"
"تقيّده.,1.0,1.0,7.827175954915466E-5"
"ولا,26.0,1.0,0.002035065748278021"
"أحسبُ,2.0,1.0,1.5654351909830932E-4"
"أن,178.0,1.0,0.01393237319974953"
"تصوير,3.0,1.0,2.34815278647464E-4"
"حمزة,1.0,1.0,7.827175954915466E-5"
"-,56.0,1.0,0.004383218534752661"
"رضي,3.0,1.0,2.34815278647464E-4"
"الله,7.0,1.0,5.479023168440826E-4"
"عنه,7.0,1.0,5.479023168440826E-4"
"-,56.0,1.0,0.004383218534752661"
"في,372.0,1.0,0.029117094552285536"
"فيلم,6.0,1.0,4.69630557294928E-4"
"الرسالة,3.0,1.0,2.34815278647464E-4"
"قد,14.0,1.0,0.0010958046336881652"
"أضرّ,1.0,1.0,7.827175954915466E-5"
"بمكانته,1.0,1.0,7.827175954915466E-5"
"أو,42.0,1.0,0.003287413901064496"
"بصورته،,1.0,1.0,7.827175954915466E-5"
"بل,25.0,1.0,0.0019567939887288666"
"حفرها,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"ذاكرة,2.0,1.0,1.5654351909830932E-4"
"الأجيال،,1.0,1.0,7.827175954915466E-5"
"واستدعاها,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"التاريخ,10.0,1.0,7.827175954915466E-4"
"لتحضر,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"وجدان,1.0,1.0,7.827175954915466E-5"
"المشاهد,6.0,1.0,4.69630557294928E-4"
"وعقله.,1.0,1.0,7.827175954915466E-5"
"وأزعم,1.0,1.0,7.827175954915466E-5"
"أن,178.0,1.0,0.01393237319974953"
"هذا,67.0,1.0,0.005244207889793363"
"ما,75.0,1.0,0.0058703819661865995"
"حققه,1.0,1.0,7.827175954915466E-5"
"مسلسل,29.0,1.0,0.0022698810269254853"
"«عمر»,3.0,1.0,2.34815278647464E-4"
"في,372.0,1.0,0.029117094552285536"
"أذهان,2.0,1.0,1.5654351909830932E-4"
"الكثيرين.,1.0,1.0,7.827175954915466E-5"
"ويكفي,2.0,1.0,1.5654351909830932E-4"
"أن,178.0,1.0,0.01393237319974953"
"تقرأ,1.0,1.0,7.827175954915466E-5"
"تعليقاتهم,1.0,1.0,7.827175954915466E-5"
"على,192.0,1.0,0.015028177833437696"
"المقاطع,1.0,1.0,7.827175954915466E-5"
"والحلقات,1.0,1.0,7.827175954915466E-5"
"الموجودة,1.0,1.0,7.827175954915466E-5"
"في,372.0,1.0,0.029117094552285536"
"مواقع,1.0,1.0,7.827175954915466E-5"
"التواصل,1.0,1.0,7.827175954915466E-5"
"لتتأكد,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"ذلك،,3.0,1.0,2.34815278647464E-4"
"بل,25.0,1.0,0.0019567939887288666"
"تجد,2.0,1.0,1.5654351909830932E-4"
"الكثيرين,2.0,1.0,1.5654351909830932E-4"
"منهم,4.0,1.0,3.1308703819661864E-4"
"يُفرّغ,1.0,1.0,7.827175954915466E-5"
"مقاطع,2.0,1.0,1.5654351909830932E-4"
"من,316.0,1.0,0.024733876017532873"
"الحوار,2.0,1.0,1.5654351909830932E-4"
"للعرض,1.0,1.0,7.827175954915466E-5"
"والتداول.,1.0,1.0,7.827175954915466E-5"
"*,16.0,1.0,0.0012523481527864746"
"منذ,18.0,1.0,0.001408891671884784"
"انتهائك,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"كتابة,7.0,1.0,5.479023168440826E-4"
"مسلسل,29.0,1.0,0.0022698810269254853"
"عمر,4.0,1.0,3.1308703819661864E-4"
"بن,3.0,1.0,2.34815278647464E-4"
"الخطاب,6.0,1.0,4.69630557294928E-4"
"-,56.0,1.0,0.004383218534752661"
"رضي,3.0,1.0,2.34815278647464E-4"
"الله,7.0,1.0,5.479023168440826E-4"
"عنه,7.0,1.0,5.479023168440826E-4"
"-،,1.0,1.0,7.827175954915466E-5"
"وبالرغم,1.0,1.0,7.827175954915466E-5"
"من,316.0,1.0,0.024733876017532873"
"انتظار,1.0,1.0,7.827175954915466E-5"
"العديد,5.0,1.0,3.913587977457733E-4"
"من,316.0,1.0,0.024733876017532873"
